timestamp,pier_id,longitudinal_in,transverse_in
2024-02-20 18:56:43.903291584,E2,3.6639,-0.0797
2024-02-20 19:14:43.720930232,E3,-0.361,-0.0889
2024-02-21 03:08:41.773659824,E1,4.0793,-0.0603
2024-02-21 04:31:48.534809208,E2,3.6886,-0.0516
2024-02-21 04:41:33.023255816,E3,-0.2557,-0.0821
2024-02-21 14:06:53.166326832,E2,3.6834,-0.0722
2024-02-21 14:08:22.325581392,E3,-0.2743,-0.1165
2024-02-21 23:35:11.627906976,E3,-0.3124,-0.1057
2024-02-21 23:41:57.797844448,E2,3.7628,-0.1317
2024-02-22 00:52:24.937127728,E1,4.1649,-0.0444
2024-02-22 09:02:00.930232560,E3,-0.2644,-0.116
2024-02-22 09:17:02.429362072,E2,3.7492,-0.0806
2024-02-22 18:28:50.232558136,E3,-0.2952,-0.0794
2024-02-22 18:52:07.060879696,E2,3.7018,-0.1407
2024-02-22 22:36:08.100595632,E1,4.108,-0.0825
2024-02-23 03:55:39.534883720,E3,-0.2334,-0.0931
2024-02-23 04:27:11.692397320,E2,3.7339,-0.0588
2024-02-23 13:22:28.837209304,E3,-0.2924,-0.0713
2024-02-23 14:02:16.323914944,E2,3.7411,-0.1033
2024-02-23 20:19:51.264063528,E1,4.1642,-0.0899
2024-02-23 22:49:18.139534880,E3,-0.2338,-0.1089
2024-02-23 23:37:20.955432568,E2,3.7029,-0.1188
2024-02-24 08:16:07.441860464,E3,-0.3937,-0.0867
2024-02-24 09:12:25.586950192,E2,3.7201,-0.0571
2024-02-24 17:42:56.744186048,E3,-0.277,-0.1099
2024-02-24 18:03:34.427531432,E1,4.1247,-0.0667
2024-02-24 18:47:30.218467816,E2,3.7297,-0.0644
2024-02-25 03:09:46.046511624,E3,-0.3199,-0.0752
2024-02-25 04:22:34.849985432,E2,3.7244,-0.0738
2024-02-25 12:36:35.348837208,E3,-0.343,-0.1294
2024-02-25 13:57:39.481503056,E2,3.6611,-0.0146
2024-02-25 15:47:17.590999336,E1,4.0845,-0.0793
2024-02-25 22:03:24.651162792,E3,-0.2421,-0.0754
2024-02-25 23:32:44.113020680,E2,3.6661,-0.0609
2024-02-26 07:30:13.953488368,E3,-0.2555,-0.0879
2024-02-26 09:07:48.744538304,E2,3.6856,-0.0988
2024-02-26 13:31:00.754467240,E1,4.0805,-0.1102
2024-02-26 16:57:03.255813952,E3,-0.4003,-0.0737
2024-02-26 18:42:53.376055928,E2,3.6647,-0.0635
2024-02-27 02:23:52.558139536,E3,-0.2642,-0.1282
2024-02-27 04:17:58.007573552,E2,3.6263,-0.0872
2024-02-27 11:14:43.917935136,E1,4.1281,-0.0962
2024-02-27 11:50:41.860465112,E3,-0.2703,-0.0586
2024-02-27 13:53:02.639091176,E2,3.7338,-0.0401
2024-02-27 21:17:31.162790696,E3,-0.3362,-0.0867
2024-02-27 23:28:07.270608800,E2,3.7173,-0.0692
2024-02-28 06:44:20.465116280,E3,-0.3418,-0.0708
2024-02-28 08:58:27.081403040,E1,4.141,-0.0845
2024-02-28 09:03:11.902126424,E2,3.633,-0.0658
2024-02-28 16:11:09.767441856,E3,-0.3795,-0.133
2024-02-28 18:38:16.533644040,E2,3.688,-0.12
2024-02-29 01:37:59.069767440,E3,-0.3169,-0.1137
2024-02-29 04:13:21.165161664,E2,3.6908,-0.0744
2024-02-29 06:42:10.244870944,E1,4.1498,-0.067
2024-02-29 11:04:48.372093024,E3,-0.3089,-0.0876
2024-02-29 13:48:25.796679288,E2,3.7091,-0.0775
2024-02-29 20:31:37.674418600,E3,-0.2602,-0.0342
2024-02-29 23:23:30.428196912,E2,3.6459,-0.106
2024-03-01 04:25:53.408338848,E1,4.0869,-0.0731
2024-03-01 05:58:26.976744184,E3,-0.2865,-0.0592
2024-03-01 08:58:35.059714536,E2,3.6323,-0.0815
2024-03-01 15:25:16.279069768,E3,-0.353,-0.0706
2024-03-01 18:33:39.691232160,E2,3.726,-0.0613
2024-03-02 00:52:05.581395344,E3,-0.2881,-0.1018
2024-03-02 02:09:36.571806744,E1,4.1088,-0.0659
2024-03-02 04:08:44.322749784,E2,3.6233,-0.074
2024-03-02 10:18:54.883720928,E3,-0.3127,-0.1067
2024-03-02 13:43:48.954267408,E2,3.6884,-0.1157
2024-03-02 19:45:44.186046512,E3,-0.3467,-0.0647
2024-03-02 23:18:53.585785024,E2,3.6837,-0.0811
2024-03-02 23:53:19.735274648,E1,4.1292,-0.1168
2024-03-03 05:12:33.488372088,E3,-0.3795,-0.0515
2024-03-03 08:53:58.217302648,E2,3.6938,-0.0864
2024-03-03 14:39:22.790697672,E3,-0.2688,-0.0658
2024-03-03 18:29:02.848820272,E2,3.7126,-0.066
2024-03-03 21:37:02.898742552,E1,4.0808,-0.0499
2024-03-04 00:06:12.093023256,E3,-0.2777,-0.0203
2024-03-04 04:04:07.480337896,E2,3.7799,-0.0688
2024-03-04 09:33:01.395348832,E3,-0.2722,-0.0915
2024-03-04 13:39:12.111855520,E2,3.62,-0.0832
2024-03-04 18:59:50.697674416,E3,-0.3364,-0.0652
2024-03-04 19:20:46.062210456,E1,4.0433,-0.0686
2024-03-04 23:14:16.743373144,E2,3.7438,-0.0838
2024-03-05 04:26:40.000000000,E3,-0.2914,-0.1208
2024-03-05 08:49:21.374890768,E2,3.5744,-0.0678
2024-03-05 13:53:29.302325584,E3,-0.3688,-0.0632
2024-03-05 17:04:29.225678352,E1,4.0597,0.0091
2024-03-05 18:24:26.006408392,E2,3.7697,-0.0404
2024-03-05 23:20:18.604651160,E3,-0.3493,-0.0249
2024-03-06 03:59:30.637926016,E2,3.5979,-0.0604
2024-03-06 08:47:07.906976744,E3,-0.2983,-0.0997
2024-03-06 13:34:35.269443632,E2,3.8218,-0.0255
2024-03-06 14:48:12.389146256,E1,4.0879,-0.0778
2024-03-06 18:13:57.209302328,E3,-0.2869,-0.0427
2024-03-06 23:09:39.900961256,E2,3.6805,-0.0337
2024-03-07 03:40:46.511627904,E3,-0.3814,-0.0242
2024-03-07 08:44:44.532478880,E2,3.7645,-0.0222
2024-03-07 12:31:55.552614160,E1,4.1331,-0.0552
2024-03-07 13:07:35.813953488,E3,-0.3529,-0.0876
2024-03-07 18:19:49.163996504,E2,3.7542,-0.0255
2024-03-07 22:34:25.116279072,E3,-0.3183,-0.0523
2024-03-08 03:54:53.795514128,E2,3.6782,-0.0191
2024-03-08 08:01:14.418604648,E3,-0.2521,-0.0184
2024-03-08 10:15:38.716082064,E1,4.1629,0.0212
2024-03-08 13:29:58.427031752,E2,3.682,-0.1001
2024-03-08 17:28:03.720930232,E3,-0.3407,-0.0583
2024-03-08 23:05:03.058549376,E2,3.6581,-0.0455
2024-03-09 02:54:53.023255816,E3,-0.293,-0.0411
2024-03-09 07:59:21.879549960,E1,4.0322,-0.0566
2024-03-09 08:40:07.690067000,E2,3.7394,-0.0278
2024-03-09 12:21:42.325581392,E3,-0.2877,-0.1174
2024-03-09 18:15:12.321584624,E2,3.6788,-0.0218
2024-03-09 21:48:31.627906976,E3,-0.3125,-0.0457
2024-03-10 03:50:16.953102240,E2,3.6591,-0.0864
2024-03-10 05:43:05.043017864,E1,4.0701,-0.0631
2024-03-10 07:15:20.930232560,E3,-0.2866,-0.0475
2024-03-10 13:25:21.584619864,E2,3.7269,-0.0429
2024-03-10 16:42:10.232558136,E3,-0.3672,-0.1023
2024-03-10 23:00:26.216137488,E2,3.6551,-0.0598
2024-03-11 02:08:59.534883720,E3,-0.3328,-0.0908
2024-03-11 03:26:48.206485768,E1,4.0821,-0.0894
2024-03-11 08:35:30.847655112,E2,3.6836,-0.0061
2024-03-11 11:35:48.837209304,E3,-0.2283,-0.0432
2024-03-11 18:10:35.479172736,E2,3.7054,-0.1026
2024-03-11 21:02:38.139534880,E3,-0.2248,-0.0698
2024-03-12 01:10:31.369953672,E1,4.1397,-0.0126
2024-03-12 03:45:40.110690360,E2,3.6679,-0.0834
2024-03-12 06:29:27.441860464,E3,-0.2579,-0.0268
2024-03-12 13:20:44.742207984,E2,3.6754,-0.1141
2024-03-12 15:56:16.744186048,E3,-0.245,-0.0503
2024-03-12 22:54:14.533421568,E1,4.0736,-0.0918
2024-03-12 22:55:49.373725608,E2,3.7767,-0.0548
2024-03-13 01:23:06.046511624,E3,-0.3913,-0.0573
2024-03-13 08:30:54.005243224,E2,3.6898,0.0093
2024-03-13 10:49:55.348837208,E3,-0.3474,-0.0636
2024-03-13 18:05:58.636760848,E2,3.682,-0.0593
2024-03-13 20:16:44.651162792,E3,-0.3156,-0.0491
2024-03-13 20:37:57.696889472,E1,4.0785,-0.0429
2024-03-14 03:41:03.268278472,E2,3.6912,-0.0544
2024-03-14 05:43:33.953488368,E3,-0.1792,-0.0332
2024-03-14 13:16:07.899796096,E2,3.7227,-0.0403
2024-03-14 15:10:23.255813952,E3,-0.3157,-0.0407
2024-03-14 18:21:40.860357376,E1,4.0294,-0.0685
2024-03-14 22:51:12.531313720,E2,3.6483,-0.0597
2024-03-15 00:37:12.558139536,E3,-0.2628,-0.0688
2024-03-15 08:26:17.162831344,E2,3.7214,-0.0446
2024-03-15 10:04:01.860465112,E3,-0.2811,-0.0183
2024-03-15 16:05:24.023825280,E1,4.1242,-0.0586
2024-03-15 18:01:21.794348968,E2,3.7128,-0.0432
2024-03-15 19:30:51.162790696,E3,-0.2822,-0.0351
2024-03-16 03:36:26.425866592,E2,3.6106,-0.0797
2024-03-16 04:57:40.465116280,E3,-0.3012,-0.0427
2024-03-16 13:11:31.057384216,E2,3.7897,-0.0566
2024-03-16 13:49:07.187293176,E1,4.0919,-0.0942
2024-03-16 14:24:29.767441856,E3,-0.36,-0.0509
2024-03-16 22:46:35.688901832,E2,3.773,-0.0309
2024-03-16 23:51:19.069767440,E3,-0.4351,-0.0381
2024-03-17 08:21:40.320419456,E2,3.66,-0.0246
2024-03-17 09:18:08.372093024,E3,-0.2359,-0.1074
2024-03-17 11:32:50.350761080,E1,4.0673,-0.0097
2024-03-17 17:56:44.951937080,E2,3.6439,-0.0129
2024-03-17 18:44:57.674418600,E3,-0.3308,-0.0446
2024-03-18 03:31:49.583454704,E2,3.7114,-0.0412
2024-03-18 04:11:46.976744184,E3,-0.3934,-0.002
2024-03-18 09:16:33.514228984,E1,4.087,-0.0569
2024-03-18 13:06:54.214972328,E2,3.6287,-0.0399
2024-03-18 13:38:36.279069768,E3,-0.2781,-0.044
2024-03-18 22:41:58.846489952,E2,3.7682,-0.0275
2024-03-18 23:05:25.581395344,E3,-0.2791,-0.0475
2024-03-19 07:00:16.677696888,E1,4.1563,-0.0836
2024-03-19 08:17:03.478007576,E2,3.6766,-0.0672
2024-03-19 08:32:14.883720928,E3,-0.2616,-0.0672
2024-03-19 17:52:08.109525200,E2,3.7811,-0.0678
2024-03-19 17:59:04.186046512,E3,-0.2442,-0.0339
2024-03-20 03:25:53.488372088,E3,-0.3459,-0.0539
2024-03-20 03:27:12.741042816,E2,3.6588,-0.0518
2024-03-20 04:43:59.841164792,E1,4.0498,-0.0081
2024-03-20 12:52:42.790697672,E3,-0.3437,-0.0082
2024-03-20 13:02:17.372560440,E2,3.6944,-0.0857
2024-03-20 22:19:32.093023256,E3,-0.3159,-0.0727
2024-03-20 22:37:22.004078064,E2,3.7634,-0.0346
2024-03-21 02:27:43.004632688,E1,4.0579,-0.0593
2024-03-21 07:46:21.395348832,E3,-0.2589,-0.0597
2024-03-21 08:12:26.635595688,E2,3.6838,-0.0147
2024-03-21 17:13:10.697674416,E3,-0.4051,-0.0635
2024-03-21 17:47:31.267113312,E2,3.7136,-0.0668
2024-03-22 00:11:26.168100592,E1,4.1626,-0.0326
2024-03-22 02:40:00.000000000,E3,-0.2936,0.0102
2024-03-22 03:22:35.898630936,E2,3.7546,-0.0318
2024-03-22 12:06:49.302325584,E3,-0.2534,-0.0499
2024-03-22 12:57:40.530148560,E2,3.6722,-0.063
2024-03-22 21:33:38.604651160,E3,-0.2555,-0.06
2024-03-22 21:55:09.331568496,E1,4.1038,-0.0159
2024-03-22 22:32:45.161666184,E2,3.6369,-0.074
2024-03-23 07:00:27.906976744,E3,-0.2646,-0.1057
2024-03-23 08:07:49.793183808,E2,3.6271,0.0188
2024-03-23 16:27:17.209302328,E3,-0.2468,-0.0696
2024-03-23 17:42:54.424701424,E2,3.7292,-0.0723
2024-03-23 19:38:52.495036400,E1,4.1335,-0.0254
2024-03-24 01:54:06.511627904,E3,-0.4374,-0.0258
2024-03-24 03:17:59.056219048,E2,3.7194,-0.0799
2024-03-24 11:20:55.813953488,E3,-0.2193,-0.0253
2024-03-24 12:53:03.687736672,E2,3.7531,-0.0344
2024-03-24 17:22:35.658504296,E1,4.1201,-0.104
2024-03-24 20:47:45.116279072,E3,-0.2835,-0.0598
2024-03-24 22:28:08.319254296,E2,3.6863,-0.0321
2024-03-25 06:14:34.418604648,E3,-0.2333,-0.0575
2024-03-25 08:03:12.950771920,E2,3.6285,-0.0195
2024-03-25 15:06:18.821972200,E1,4.0982,-0.0157
2024-03-25 15:41:23.720930232,E3,-0.3587,0.0168
2024-03-25 17:38:17.582289544,E2,3.5824,0.0212
2024-03-26 01:08:13.023255816,E3,-0.3877,0.0426
2024-03-26 03:13:22.213807168,E2,3.8434,-0.0615
2024-03-26 10:35:02.325581392,E3,-0.2107,-0.0032
2024-03-26 12:48:26.845324792,E2,3.7263,-0.0548
2024-03-26 12:50:01.985440104,E1,4.0826,-0.038
2024-03-26 20:01:51.627906976,E3,-0.3463,0.0098
2024-03-26 22:23:31.476842416,E2,3.7068,0.0114
2024-03-27 05:28:40.930232560,E3,-0.3155,0.0168
2024-03-27 07:58:36.108360032,E2,3.7139,-0.008
2024-03-27 10:33:45.148908008,E1,4.1416,-0.0433
2024-03-27 14:55:30.232558136,E3,-0.2736,0.0308
2024-03-27 17:33:40.739877656,E2,3.6284,-0.0114
2024-03-28 00:22:19.534883720,E3,-0.2614,-0.044
2024-03-28 03:08:45.371395280,E2,3.6603,-0.0525
2024-03-28 08:17:28.312375904,E1,4.1581,-0.0351
2024-03-28 09:49:08.837209304,E3,-0.2461,-0.0606
2024-03-28 12:43:50.002912904,E2,3.7872,-0.0003
2024-03-28 19:15:58.139534880,E3,-0.2888,0.0214
2024-03-28 22:18:54.634430528,E2,3.7329,-0.0093
2024-03-29 04:42:47.441860464,E3,-0.3527,-0.0619
2024-03-29 06:01:11.475843808,E1,4.1542,-0.0786
2024-03-29 07:53:59.265948152,E2,3.6618,-0.027
2024-03-29 14:09:36.744186048,E3,-0.2647,-0.0631
2024-03-29 17:29:03.897465776,E2,3.6387,-0.0496
2024-03-29 23:36:26.046511624,E3,-0.2639,-0.0617
2024-03-30 03:04:08.528983400,E2,3.6742,-0.0281
2024-03-30 03:44:54.639311712,E1,4.0407,-0.0229
2024-03-30 09:03:15.348837208,E3,-0.3908,-0.0348
2024-03-30 12:39:13.160501016,E2,3.6842,0.0188
2024-03-30 18:30:04.651162792,E3,-0.2291,-0.0897
2024-03-30 22:14:17.792018640,E2,3.8025,-0.0627
2024-03-31 01:28:37.802779616,E1,4.1652,-0.068
2024-03-31 03:56:53.953488368,E3,-0.4244,-0.0725
2024-03-31 07:49:22.423536264,E2,3.6906,-0.0532
2024-03-31 13:23:43.255813952,E3,-0.2483,-0.0475
2024-03-31 17:24:27.055053888,E2,3.6405,-0.0474
2024-03-31 22:50:32.558139536,E3,-0.3317,-0.064
2024-03-31 23:12:20.966247512,E1,4.0821,-0.0341
2024-04-01 02:59:31.686571512,E2,3.6971,-0.0401
2024-04-01 08:17:21.860465112,E3,-0.2647,0.0044
2024-04-01 12:34:36.318089136,E2,3.7132,-0.0276
2024-04-01 17:44:11.162790696,E3,-0.2745,-0.0265
2024-04-01 20:56:04.129715416,E1,4.0622,-0.0192
2024-04-01 22:09:40.949606760,E2,3.636,0.0024
2024-04-02 03:11:00.465116280,E3,-0.3019,-0.0087
2024-04-02 07:44:45.581124384,E2,3.7201,-0.0119
2024-04-02 12:37:49.767441856,E3,-0.2774,-0.0113
2024-04-02 17:19:50.212642008,E2,3.7604,-0.0232
2024-04-02 18:39:47.293183320,E1,4.0915,0.01
2024-04-02 22:04:39.069767440,E3,-0.3043,-0.0308
2024-04-03 02:54:54.844159624,E2,3.7069,-0.016
2024-04-03 07:31:28.372093024,E3,-0.2643,0.0057
2024-04-03 12:29:59.475677248,E2,3.6601,-0.0048
2024-04-03 16:23:30.456651224,E1,4.1416,-0.0452
2024-04-03 16:58:17.674418600,E3,-0.1907,-0.0097
2024-04-03 22:05:04.107194872,E2,3.6736,-0.0733
2024-04-04 02:25:06.976744184,E3,-0.3671,-0.0321
2024-04-04 07:40:08.738712496,E2,3.6171,0.01
2024-04-04 11:51:56.279069768,E3,-0.4594,-0.0723
2024-04-04 14:07:13.620119120,E1,4.127,0.0245
2024-04-04 17:15:13.370230120,E2,3.6933,-0.0462
2024-04-04 21:18:45.581395344,E3,-0.3208,-0.0055
2024-04-05 02:50:18.001747744,E2,3.7155,-0.034
2024-04-05 06:45:34.883720928,E3,-0.3242,-0.0583
2024-04-05 11:50:56.783587024,E1,4.0872,0.011
2024-04-05 12:25:22.633265368,E2,3.6552,-0.0098
2024-04-05 16:12:24.186046512,E3,-0.3189,-0.0083
2024-04-05 22:00:27.264782992,E2,3.797,-0.0215
2024-04-06 01:39:13.488372088,E3,-0.3463,-0.0166
2024-04-06 07:35:31.896300608,E2,3.7396,-0.004
2024-04-06 09:34:39.947054928,E1,4.1419,-0.0286
2024-04-06 11:06:02.790697672,E3,-0.2564,-0.0591
2024-04-06 17:10:36.527818232,E2,3.6104,-0.0136
2024-04-06 20:32:52.093023256,E3,-0.3691,-0.0098
2024-04-07 02:45:41.159335856,E2,3.6114,-0.0258
2024-04-07 05:59:41.395348832,E3,-0.2775,-0.0111
2024-04-07 07:18:23.110522832,E1,4.107,-0.0474
2024-04-07 12:20:45.790853480,E2,3.6508,0.0295
2024-04-07 15:26:30.697674416,E3,-0.2681,-0.0103
2024-04-07 21:55:50.422371104,E2,3.7787,0.0056
2024-04-08 00:53:20.000000000,E3,-0.2842,-0.011
2024-04-08 05:02:06.273990728,E1,4.0714,-0.0558
2024-04-08 07:30:55.053888728,E2,3.7445,-0.0059
2024-04-08 10:20:09.302325576,E3,-0.2756,-0.0343
2024-04-08 17:05:59.685406352,E2,3.7812,0.0065
2024-04-08 19:46:58.604651160,E3,-0.2525,0.0037
2024-04-09 02:41:04.316923976,E2,3.7005,-0.0347
2024-04-09 02:45:49.437458632,E1,4.0646,-0.0026
2024-04-09 05:13:47.906976744,E3,-0.2973,-0.0339
2024-04-09 12:16:08.948441600,E2,3.6895,0.0525
2024-04-09 14:40:37.209302328,E3,-0.3173,-0.0448
2024-04-09 21:51:13.579959216,E2,3.6376,-0.0447
2024-04-10 00:07:26.511627904,E3,-0.2757,0.0084
2024-04-10 00:29:32.600926536,E1,4.1205,-0.0313
2024-04-10 07:26:18.211476840,E2,3.7175,-0.0079
2024-04-10 09:34:15.813953488,E3,-0.27,0.0169
2024-04-10 17:01:22.842994464,E2,3.6902,-0.0192
2024-04-10 19:01:05.116279072,E3,-0.2555,0.0077
2024-04-10 22:13:15.764394440,E1,4.0959,0.0285
2024-04-11 02:36:27.474512088,E2,3.6883,-0.0196
2024-04-11 04:27:54.418604648,E3,-0.3856,-0.0159
2024-04-11 12:11:32.106029712,E2,3.7809,-0.0228
2024-04-11 13:54:43.720930232,E3,-0.3092,-0.0672
2024-04-11 19:56:58.927862336,E1,4.0312,-0.0262
2024-04-11 21:46:36.737547336,E2,3.6937,-0.0316
2024-04-11 23:21:33.023255816,E3,-0.3533,0.0362
2024-04-12 07:21:41.369064960,E2,3.7665,0.028
2024-04-12 08:48:22.325581392,E3,-0.272,-0.0662
2024-04-12 16:56:46.000582584,E2,3.6206,-0.0431
2024-04-12 17:40:42.091330240,E1,4.1424,-0.0312
2024-04-12 18:15:11.627906976,E3,-0.2637,0.0107
2024-04-13 02:31:50.632100208,E2,3.8344,0.0233
2024-04-13 03:42:00.930232560,E3,-0.3137,0.0572
2024-04-13 12:06:55.263617824,E2,3.6813,0.014
2024-04-13 13:08:50.232558136,E3,-0.3365,-0.0009
2024-04-13 15:24:25.254798144,E1,4.076,0.0045
2024-04-13 21:41:59.895135448,E2,3.7354,-0.0162
2024-04-13 22:35:39.534883720,E3,-0.2702,0.004
2024-04-14 07:17:04.526653072,E2,3.7433,0.012
2024-04-14 08:02:28.837209304,E3,-0.3067,0.0074
2024-04-14 13:08:08.418266048,E1,4.1796,-0.0214
2024-04-14 16:52:09.158170696,E2,3.6751,-0.008
2024-04-14 17:29:18.139534880,E3,-0.2287,0.0027
2024-04-15 02:27:13.789688320,E2,3.741,-0.0356
2024-04-15 02:56:07.441860464,E3,-0.2114,0.068
2024-04-15 10:51:51.581733944,E1,4.0299,0.0011
2024-04-15 12:02:18.421205944,E2,3.7436,-0.0345
2024-04-15 12:22:56.744186048,E3,-0.25,-0.0271
2024-04-15 21:37:23.052723568,E2,3.6643,0.0186
2024-04-15 21:49:46.046511624,E3,-0.2884,-0.0301
2024-04-16 07:12:27.684241192,E2,3.6649,0.0177
2024-04-16 07:16:35.348837208,E3,-0.2087,-0.0102
2024-04-16 08:35:34.745201848,E1,4.091,0.0321
2024-04-16 16:43:24.651162792,E3,-0.288,0.0526
2024-04-16 16:47:32.315758808,E2,3.7023,0.0076
2024-04-17 02:10:13.953488368,E3,-0.324,-0.0162
2024-04-17 02:22:36.947276432,E2,3.6942,-0.0106
2024-04-17 06:19:17.908669752,E1,4.065,0.0077
2024-04-17 11:37:03.255813952,E3,-0.3338,0.0147
2024-04-17 11:57:41.578794056,E2,3.7697,-0.0039
2024-04-17 21:03:52.558139536,E3,-0.3352,0.0347
2024-04-17 21:32:46.210311680,E2,3.7351,-0.0072
2024-04-18 04:03:01.072137656,E1,4.0512,0.0094
2024-04-18 06:30:41.860465112,E3,-0.3003,0.0266
2024-04-18 07:07:50.841829304,E2,3.6965,-0.0491
2024-04-18 15:57:31.162790696,E3,-0.2768,0.0345
2024-04-18 16:42:55.473346928,E2,3.7303,0.0059
2024-04-19 01:24:20.465116280,E3,-0.3708,0.0472
2024-04-19 01:46:44.235605552,E1,4.0757,0.0136
2024-04-19 02:18:00.104864552,E2,3.5977,0.0204
2024-04-19 10:51:09.767441856,E3,-0.3224,0.0147
2024-04-19 11:53:04.736382176,E2,3.6692,0.0075
2024-04-19 20:17:59.069767440,E3,-0.2894,-0.0076
2024-04-19 21:28:09.367899800,E2,3.7144,0.0593
2024-04-19 23:30:27.399073456,E1,4.1885,-0.0417
2024-04-20 05:44:48.372093024,E3,-0.2678,0.0113
2024-04-20 07:03:13.999417416,E2,3.7558,-0.0232
2024-04-20 15:11:37.674418600,E3,-0.3013,-0.0026
2024-04-20 16:38:18.630935040,E2,3.71,-0.0122
2024-04-20 21:14:10.562541360,E1,4.1072,0.0225
2024-04-21 00:38:26.976744184,E3,-0.2878,0.0839
2024-04-21 02:13:23.262452664,E2,3.7729,0.0124
2024-04-21 10:05:16.279069768,E3,-0.3619,-0.007
2024-04-21 11:48:27.893970288,E2,3.7434,0.0165
2024-04-21 18:57:53.726009264,E1,4.0604,0.0172
2024-04-21 19:32:05.581395344,E3,-0.3456,0.0242
2024-04-21 21:23:32.525487912,E2,3.6756,-0.0472
2024-04-22 04:58:54.883720928,E3,-0.303,-0.0346
2024-04-22 06:58:37.157005536,E2,3.693,0.0287
2024-04-22 14:25:44.186046512,E3,-0.2745,0.0151
2024-04-22 16:33:41.788523160,E2,3.7204,0.0188
2024-04-22 16:41:36.889477160,E1,4.0086,0.0409
2024-04-22 23:52:33.488372088,E3,-0.2884,0.0033
2024-04-23 02:08:46.420040784,E2,3.6776,-0.0515
2024-04-23 09:19:22.790697672,E3,-0.3424,0.0329
2024-04-23 11:43:51.051558400,E2,3.7766,0.0093
2024-04-23 14:25:20.052945064,E1,4.0139,0.0339
2024-04-23 18:46:12.093023256,E3,-0.3118,0.0344
2024-04-23 21:18:55.683076024,E2,3.6446,-0.0108
2024-04-24 04:13:01.395348832,E3,-0.2244,0.0565
2024-04-24 06:54:00.314593648,E2,3.7158,0.0006
2024-04-24 12:09:03.216412968,E1,4.0732,0.0113
2024-04-24 13:39:50.697674416,E3,-0.2728,0.0549
2024-04-24 16:29:04.946111272,E2,3.7368,-0.0252
2024-04-24 23:06:40.000000000,E3,-0.3081,0.0135
2024-04-25 02:04:09.577628896,E2,3.6843,0.0282
2024-04-25 08:33:29.302325576,E3,-0.3513,-0.0122
2024-04-25 09:52:46.379880872,E1,4.0683,0.05
2024-04-25 11:39:14.209146520,E2,3.6731,0.0693
2024-04-25 18:00:18.604651160,E3,-0.3357,-0.0079
2024-04-25 21:14:18.840664144,E2,3.6962,0.0251
2024-04-26 03:27:07.906976744,E3,-0.2997,0.0267
2024-04-26 06:49:23.472181768,E2,3.7406,-0.0469
2024-04-26 07:36:29.543348768,E1,4.0888,0.0119
2024-04-26 12:53:57.209302328,E3,-0.2862,0.023
2024-04-26 16:24:28.103699392,E2,3.675,0.0271
2024-04-26 22:20:46.511627904,E3,-0.2717,0.0267
2024-04-27 01:59:32.735217008,E2,3.6466,0.0134
2024-04-27 05:20:12.706816672,E1,3.9864,0.0297
2024-04-27 07:47:35.813953488,E3,-0.2806,0.0037
2024-04-27 11:34:37.366734632,E2,3.7575,-0.013
2024-04-27 17:14:25.116279072,E3,-0.3185,0.0635
2024-04-27 21:09:41.998252256,E2,3.72,0.0313
2024-04-28 02:41:14.418604648,E3,-0.3256,-0.0231
2024-04-28 03:03:55.870284576,E1,4.0954,0.0146
2024-04-28 06:44:46.629769880,E2,3.7504,0.0478
2024-04-28 12:08:03.720930232,E3,-0.1977,0.0041
2024-04-28 16:19:51.261287504,E2,3.738,0.0021
2024-04-28 21:34:53.023255816,E3,-0.3278,-0.0098
2024-04-29 00:47:39.033752480,E1,4.1514,0.0393
2024-04-29 01:54:55.892805128,E2,3.809,-0.0265
2024-04-29 07:01:42.325581392,E3,-0.3646,0.017
2024-04-29 11:30:00.524322752,E2,3.7557,-0.0368
2024-04-29 16:28:31.627906976,E3,-0.3819,0.0613
2024-04-29 21:05:05.155840376,E2,3.6638,0.0043
2024-04-29 22:31:22.197220384,E1,4.1811,0.0158
2024-04-30 01:55:20.930232560,E3,-0.3177,0.016
2024-04-30 06:40:09.787358000,E2,3.7235,0.0203
2024-04-30 11:22:10.232558136,E3,-0.253,0.0284
2024-04-30 16:15:14.418875616,E2,3.6721,0.0102
2024-04-30 20:15:05.360688280,E1,4.0053,0.0781
2024-04-30 20:48:59.534883720,E3,-0.3288,0.046
2024-05-01 01:50:19.050393240,E2,3.6773,0.0059
2024-05-01 06:15:48.837209304,E3,-0.2261,0.0167
2024-05-01 11:25:23.681910864,E2,3.6294,0.0441
2024-05-01 15:42:38.139534880,E3,-0.3004,0.0389
2024-05-01 17:58:48.524156184,E1,4.0599,0.0908
2024-05-01 21:00:28.313428488,E2,3.6857,0.0417
2024-05-02 01:09:27.441860464,E3,-0.2445,0.0356
2024-05-02 06:35:32.944946112,E2,3.7273,0.0345
2024-05-02 10:36:16.744186048,E3,-0.3379,-0.0051
2024-05-02 15:42:31.687624088,E1,4.0573,0.0581
2024-05-02 16:10:37.576463736,E2,3.6967,0.0537
2024-05-02 20:03:06.046511624,E3,-0.3371,0.0156
2024-05-03 01:45:42.207981360,E2,3.645,0.0102
2024-05-03 05:29:55.348837208,E3,-0.2954,0.0408
2024-05-03 11:20:46.839498984,E2,3.6238,-0.0022
2024-05-03 13:26:14.851091992,E1,4.1073,0.0797
2024-05-03 14:56:44.651162792,E3,-0.2759,0.0693
2024-05-03 20:55:51.471016600,E2,3.8056,0.0156
